input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
1018,MacDonald_Phantastes_15,0.9987,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.43,0.0,23.45,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,50.51,0.0,6.54,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,3.22,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07
1019,MacDonald_Phantastes_16,0.9994,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,97.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,MacDonald_Phantastes_17,0.999,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.01,14.58,0.0,0.0,0.0,0.0,1.6,1.86,0.0,0.0,4.78,7.3,2.48,0.0,0.54,3.57,0.0,0.0,2.35,0.0,0.0,0.0,0.0,19.36,13.49,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.57,11.11,1.78,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,1.95
1021,MacDonald_Phantastes_18,0.9989,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.85,0.0,0.0,62.96,2.19,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,2.87,0.0,0.0,0.0,0.0
1022,MacDonald_Phantastes_19,0.9226,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,66.68,0.0,0.0,0.0,0.0
1023,MacDonald_Phantastes_20,0.9983,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.58,0.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,7.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,7.25,0.0,0.0,0.0,10.55
1024,MacDonald_Phantastes_21,0.9826,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.0,1.38,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,43.81,0.0,0.0,19.16,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.16,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0
1025,MacDonald_Phantastes_22,0.972,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,28.57,0.0,0.0,0.0,0.0,0.02,0.0,0.02,24.78,0.0,0.0,4.96,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,0.0,0.0,1.78,0.0,0.0,0.0,19.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
1026,MacDonald_Phantastes_23,0.9875,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.0,0.0,0.0,0.0,37.3,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,32.04,0.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0
1027,MacDonald_Phantastes_24,0.999,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.44,4.24,0.0,4.71,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,7.77,11.23,0.0,0.0,0.0,52.65,0.0,0.0,0.13,0.0,0.0,3.08,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0
1028,MacDonald_Phantastes_25,0.9994,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,2.44,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,19.31,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,41.78,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,MacDonald_Phantastes_26,0.9989,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,5.16,0.0,12.32,0.0,0.0,13.5,0.0,0.0,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.03,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,4.15,0.0,0.0,3.8,0.0,0.86,0.0,0.0,0.0,0.0,0.0,6.69,0.0,0.0,0.0,20.08,0.0,0.0,0.0,0.0,1.6,0.0
1030,MacDonald_Phantastes_27,0.9922,MacDonald_Phantastes,Phantastes,"MacDonald, George",1858.0,,,,m,1824.0,English,,pb-under,0.02,0.02,0.02,93.07,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,5.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1031,Collins_Armadale_1,0.9978,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,3.77,0.0,0.0,0.0,3.36,4.36,0.0,0.0,1.71,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,17.41,0.0,2.91,0.0,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.52,0.0,0.0,0.0,0.0,0.0,2.81,38.71,0.0,0.0,0.0,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.45
1032,Collins_Armadale_2,-0.9826,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,4.05,0.0,0.0,2.19,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.26
1033,Collins_Armadale_3,0.999,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,3.5,0.0,0.0,29.55,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,3.37,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,11.79,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,14.97
1034,Collins_Armadale_4,0.9992,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,5.9,0.0,0.0,0.0,0.0,15.26,0.0,0.0,30.25,0.0,8.75,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9,0.0,0.0,0.0,1.35,0.07,0.0,0.0,0.0,0.0,0.0
1035,Collins_Armadale_5,0.9784,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,Collins_Armadale_6,-0.9993,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,Collins_Armadale_7,-0.9992,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,7.49,17.47,0.63,1.23,0.0,0.0,0.0,16.86,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,4.37,0.0,0.0,1.83,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,9.17,0.0,0.0,0.0,0.0,0.0
1038,Collins_Armadale_8,0.9814,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91,0.0,0.0,0.0,0.0
1039,Collins_Armadale_9,0.9955,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,2.2,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,0.0,0.0,0.0,0.0,61.76,0.0,10.71,0.0,0.0,1.26,1.12,0.0,3.03,0.0,0.0,0.0,0.0
1040,Collins_Armadale_10,0.9919,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,1.72,0.0,0.51,0.0,0.0,11.34,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,63.21,0.0,0.04,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,9.99,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0
1041,Collins_Armadale_11,0.9955,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.01,0.0,0.0,0.0,0.0,1.57,0.0,0.0,94.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,Collins_Armadale_12,-0.9525,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.73,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.8,0.0,0.0,4.16,0.0,0.0,0.2,0.0,0.0,0.0,4.27,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,26.31,0.0,0.0,0.0,0.0,0.0,0.0,22.03,18.99,0.0,0.0,0.0,0.0
1043,Collins_Armadale_13,0.9989,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,42.34,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.35,0.0,0.0,1.8,0.0,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.86,0.0,12.65,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,4.86
1044,Collins_Armadale_14,0.9665,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,2.18,20.74,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,0.0,0.59,5.03,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,17.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,9.11,0.0,0.0,0.0,0.0
1045,Collins_Armadale_15,0.99,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,5.07,14.96,5.41,0.0,0.0,4.65,0.0,0.0,0.0,0.0,16.03,17.29,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,0.0,0.0,0.0,0.91,12.16
1046,Collins_Armadale_16,0.9889,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,8.32,0.0,0.0,0.0,0.0,23.54,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0
1047,Collins_Armadale_17,0.9969,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.33,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
1048,Collins_Armadale_18,0.9993,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,8.95,0.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,24.08,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,0.0,0.0,0.0,0.0,11.15,10.87,0.0,0.0,0.0,0.0,1.33,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2.66,10.31,0.0,11.11,0.0,0.0,0.88,0.0
1049,Collins_Armadale_19,0.9985,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,1.37,0.0,6.23,0.0,0.0,10.45,6.03,0.0,0.0,0.0,0.0,13.83,0.5,0.08,0.0,11.76,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.48,0.9,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,19.88,0.0,0.0,0.0,0.0
1050,Collins_Armadale_20,0.9916,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Collins_Armadale_21,-0.9992,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,3.22,0.0,0.0,0.97,0.0,0.0,0.0,0.0,3.29,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24,0.0,0.0,0.0
1052,Collins_Armadale_22,-0.982,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,8.37,0.0,5.58,0.0,0.0,18.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,31.01,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0.0,14.1,0.0,0.0,0.0,0.0
1053,Collins_Armadale_23,0.9917,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,22.62,0.0,15.09,0.0,0.0,0.0,0.0
1054,Collins_Armadale_24,0.9995,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,96.28,0.0,0.0,0.0,0.0
1055,Collins_Armadale_25,0.999,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,6.35,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,21.3,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,8.16,0.69,0.0,0.0,0.0,0.0,4.27,23.13,0.0,0.0,0.0,0.0
1056,Collins_Armadale_26,0.9996,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,10.6,0.0,3.91,0.0,2.19,4.19,0.0,0.01,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,53.01,0.0,0.11,0.0,0.0,10.44,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,1.42
1057,Collins_Armadale_27,0.9997,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.37,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.88,12.81,0.92,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,4.52,0.0,0.0,0.0,40.8,0.0,0.0,0.0,1.68,0.05,0.0,0.0,5.39,0.0,0.0,0.0,2.88,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,8.36,0.0,3.58,0.0,0.0,0.0,0.0
1058,Collins_Armadale_28,0.9996,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,86.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0
1059,Collins_Armadale_29,0.9997,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,11.56,0.0,1.44,0.0,0.0,11.26,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88,0.0,0.0,0.0,7.27,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3.29,0.0,0.0,0.0,0.0
1060,Collins_Armadale_30,0.9994,Collins_Armadale,Armadale,"Collins, Wilkie",1866.0,,,,m,1824.0,English,,pb-under,0.0,0.0,5.42,0.0,0.0,5.06,1.34,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,2.89,0.0,0.0,2.14,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,10.1,0.0,49.88,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0
